city,date,chat,temp,dewpoint,pm10,o3,time,season
chic,5/27/1999,96,64,41.3,57.027564102,23.50689212,4530,spring
chic,5/28/1999,108,75,53.8,43.016575091,27.48636703,4531,spring
chic,5/29/1999,94,76,54.4,46.153937729,45.50516456,4532,spring
chic,5/30/1999,109,70,56,52.649530871,49.13631337,4533,spring
chic,5/31/1999,102,73,63.4,35.3682234429,27.1240673,4534,spring
chic,6/1/1999,110,65,59.7,32.401190476,15.86636789,4535,spring
chic,6/2/1999,124,64,57.7,11.445146523,12.71101574,4536,spring
chic,6/3/1999,85,58,47.7,14.274816853,20.49753015,4537,spring
chic,6/4/1999,114,64,56.6,31.228113553,30.96367468,4538,spring
chic,6/5/1999,108,75,68,30.478846348,27.16082362,4539,spring
chic,6/6/1999,107,80,69.9,49.321520146,29.72139934,4540,spring
chic,6/7/1999,98,81,63.8,31.316025641,33.47200493,4541,spring
chic,6/8/1999,120,80,63.2,36.2308608055,36.22664728,4542,spring
chic,6/9/1999,107,79,63.2,48.151190476,25.02766007,4543,spring
chic,6/10/1999,111,79,66.7,57.071520146,26.21821685,4544,spring
chic,6/11/1999,94,78,67.5,46.467478813,30.26126389,4545,spring
chic,6/12/1999,88,75,68.2,39.0880036627,37.81813142,4546,spring
chic,6/13/1999,114,65,63.5,17.120970693,25.60318152,4547,spring
chic,6/14/1999,99,66,55,10.060531133,23.2518199,4548,spring
chic,6/15/1999,102,58,37.9,5.181410253,24.01318292,4549,spring
chic,6/16/1999,102,61,44.7,17.211630033,26.57333488,4550,spring
chic,6/17/1999,85,57,42.9,16.520409603,23.74301258,4551,spring
chic,6/18/1999,101,59,47.6,32.228113553,25.41338852,4552,spring
chic,6/19/1999,97,68,49.9,25.30503663,36.60733128,4553,spring
chic,6/20/1999,101,67,54.4,34.2610805857,52.1321487,4554,spring
chic,6/21/1999,123,72,59.8,62.252838828,50.34700635,4555,spring
chic,6/22/1999,97,74,66.2,79.244597069,31.71645363,4556,spring
chic,6/23/1999,111,76,67.3,61.181424613,42.22683125,4557,spring
chic,6/24/1999,89,76,65.9,26.219871795,25.02507458,4558,spring
chic,6/25/1999,105,75,58.2,43.203388278,28.67719534,4559,spring
chic,6/26/1999,95,76,66.2,40.1319597066,33.65021661,4560,spring
chic,6/27/1999,106,78,70.6,41.2016079961,38.26099108,4561,spring
chic,6/28/1999,94,77,69.2,51.231827776,28.13532464,4562,spring
chic,6/29/1999,94,66,51.1,22.620581113,21.56293326,4563,spring
chic,6/30/1999,98,68,54.7,30.284025578,26.09139161,4564,spring
chic,7/1/1999,114,74,64.3,28.338970633,23.84949949,4565,summer
chic,7/2/1999,98,77,67.3,30.327981622,26.20084001,4566,summer
chic,7/3/1999,111,84,76.2,63.335622711,27.035654,4567,summer
chic,7/4/1999,90,86,74.1,41.3005707766,27.49448236,4568,summer
chic,7/5/1999,104,87,74.4,33.7703591609,31.30838135,4569,summer
chic,7/6/1999,113,79,62.7,25.336187215,25.19658891,4570,summer
chic,7/7/1999,116,75,53.7,23.355365297,26.72897657,4571,summer
chic,7/8/1999,89,76,60.4,71.360966644,35.52733063,4572,summer
chic,7/9/1999,105,76,65,30.344748859,32.11038254,4573,summer
chic,7/10/1999,89,64,51.5,7.333789957,21.48088503,4574,summer
chic,7/11/1999,83,67,50.3,24.789743617,19.31181367,4575,summer
chic,7/12/1999,99,68,50.8,44.328310503,22.9294964,4576,summer
chic,7/13/1999,103,70,55.7,72.383105023,30.73674813,4577,summer
chic,7/14/1999,133,74,59.2,95.405498801,42.50400733,4578,summer
chic,7/15/1999,93,78,62.8,84.349429223,49.01187304,4579,summer
chic,7/16/1999,115,82,68.3,109.322031963,43.07105935,4580,summer
chic,7/17/1999,122,75,70.6,32.9281940161,23.91190495,4581,summer
chic,7/18/1999,89,77,66.6,28.360388128,29.7758458,4582,summer
chic,7/19/1999,96,79,70.1,35.3877853878,24.44879189,4583,summer
chic,7/20/1999,115,76,70.4,28.485786704,27.10619561,4584,summer
chic,7/21/1999,98,83,72.1,36.486073059,26.81558556,4585,summer
chic,7/22/1999,88,82,73.4,31.601141552,25.54246136,4586,summer
chic,7/23/1999,95,83,72.8,35.4519954928,22.96911804,4587,summer
chic,7/24/1999,110,82,73.2,17.584703193,31.58697336,4588,summer
chic,7/25/1999,102,85,70.6,19.546347033,35.94505139,4589,summer
chic,7/26/1999,99,80,69.5,49.594634703,20.98616994,4590,summer
chic,7/27/1999,121,79,68.3,26.572716895,23.72908536,4591,summer
chic,7/28/1999,98,82,71.8,34.5864155248,30.43287306,4592,summer
chic,7/29/1999,105,83,76.6,45.561687545,27.57127651,4593,summer
chic,7/30/1999,139,90,77.1,63.567237443,30.93987065,4594,summer
chic,7/31/1999,139,83,71.4,29.567237443,34.49725639,4595,summer
chic,8/1/1999,116,74,60.1,8.564497713,23.91280335,4596,summer
chic,8/2/1999,117,71,56.3,11.548059363,16.00891934,4597,summer
chic,8/3/1999,87,71,59,28.537100456,21.18970346,4598,summer
chic,8/4/1999,93,76,58.3,32.9113408577,21.25184836,4599,summer
chic,8/5/1999,102,73,55.6,19.504223743,18.77458569,4600,summer
chic,8/6/1999,107,76,62,46.509703196,26.14627451,4601,summer
chic,8/7/1999,108,72,67.7,39.5590182645,19.67568979,4602,summer
chic,8/8/1999,109,66,57,4.517922373,23.71123663,4603,summer
chic,8/9/1999,105,66,56.2,29.539840182,20.24130486,4604,summer
chic,8/10/1999,107,78,63.8,32.280736301,29.44721446,4605,summer
chic,8/11/1999,104,75,61.1,38.4247716892,16.09171221,4606,summer
chic,8/12/1999,105,70,65.9,30.424771689,13.11329518,4607,summer
chic,8/13/1999,102,72,65.6,30.556278538,20.44144797,4608,summer
chic,8/14/1999,100,64,52.7,4.531621003,21.07934054,4609,summer
chic,8/15/1999,73,66,54.4,13.487785383,17.89959257,4610,summer
chic,8/16/1999,95,73,57.9,36.8486385747,26.92019035,4611,summer
chic,8/17/1999,128,75,60.6,33.6165525111,26.34870663,4612,summer
chic,8/18/1999,87,67,62.7,36.6412100453,5.039963028,4613,summer
chic,8/19/1999,81,68,62.3,14.572716893,22.00572671,4614,summer
chic,8/20/1999,90,67,57.2,16.608333333,21.73987833,4615,summer
chic,8/21/1999,99,65,57.4,27.608333333,17.00780536,4616,summer
chic,8/22/1999,124,67,57.1,32.124348605,21.07465527,4617,summer
chic,8/23/1999,98,72,64.2,39.4329908672,19.6448236,4618,summer
chic,8/24/1999,99,71,67.1,32.331621004,27.2438224,4619,summer
chic,8/25/1999,89,70,66.1,21.183675803,31.18079236,4620,summer
chic,8/26/1999,103,72,64.6,31.238470319,24.27684277,4621,summer
chic,8/27/1999,87,74,66.1,60.150799086,22.64189692,4622,summer
chic,8/28/1999,105,80,69.7,58.607776101,29.82905184,4623,summer
chic,8/29/1999,104,69,56,12.257648403,28.76220175,4624,summer
chic,8/30/1999,98,62,51.8,16.191894973,23.4572281,4625,summer
chic,8/31/1999,109,65,54.4,31.096004566,23.00395667,4626,summer
chic,9/1/1999,85,70,57.3,78.137100456,34.70643513,4627,summer
chic,9/2/1999,100,74,62.1,98.131621004,38.7774172,4628,summer
chic,9/3/1999,115,76,61.5,76.93613871,47.01808928,4629,summer
chic,9/4/1999,110,79,61.6,63.096004566,54.46578716,4630,summer
chic,9/5/1999,100,77,63.5,56.046689497,53.22070908,4631,summer
chic,9/6/1999,100,66,54.9,10.909703193,24.28898892,4632,summer
chic,9/7/1999,98,65,55.2,24.890525114,14.29205562,4633,summer
chic,9/8/1999,100,71,54.2,35.6768264837,17.32443752,4634,summer
chic,9/9/1999,90,62,46.6,39.4463625103,11.81512422,4635,summer
chic,9/10/1999,97,62,45.2,48.652168949,13.1296235,4636,summer
chic,9/11/1999,93,64,48.7,40.6795662097,19.56084961,4637,summer
chic,9/12/1999,106,68,58.9,27.67956621,23.81063283,4638,summer
chic,9/13/1999,111,59,49.9,11.564497713,6.246615648,4639,summer
chic,9/14/1999,105,59,44.4,17.545319633,8.615104538,4640,summer
chic,9/15/1999,104,55,46.2,26.107710666,9.027476618,4641,summer
chic,9/16/1999,111,59,47.8,19.646689493,12.51966101,4642,summer
chic,9/17/1999,99,59,48.1,21.660388123,13.71782471,4643,summer
chic,9/18/1999,103,62,49,50.654908675,18.6754664,4644,summer
chic,9/19/1999,109,64,53.5,49.682305936,29.36273339,4645,summer
chic,9/20/1999,100,58,45.9,9.657648403,11.98512893,4646,summer
chic,9/21/1999,107,51,44.6,13.701788503,14.56536103,4647,summer
chic,9/22/1999,102,57,39.8,23.564497717,12.01744716,4648,summer
chic,9/23/1999,103,66,46.3,48.430251141,22.4273639,4649,summer
chic,9/24/1999,114,57,47.1,5.367237443,19.72000162,4650,summer
chic,9/25/1999,93,62,48.4,36.3727168946,25.48207159,4651,summer
chic,9/26/1999,121,72,49.3,91.391894977,43.63367584,4652,summer
chic,9/27/1999,96,66,58.7,25.872588759,35.49187486,4653,summer
chic,9/28/1999,116,58,56.7,8.556278543,16.36287844,4654,summer
chic,9/29/1999,96,56,43.7,3.769977173,11.23323479,4655,summer
chic,9/30/1999,89,56,38.9,29.000114155,13.01493143,4656,summer
chic,10/1/1999,89,51,35,23.953538812,7.9057477,4657,autumn
chic,10/2/1999,119,46,40.8,15.937100453,9.355331731,4658,autumn
chic,10/3/1999,101,44,40.2,17.555431283,15.05900106,4659,autumn
chic,10/4/1999,111,47,38,14.896004563,15.546915,4660,autumn
chic,10/5/1999,106,51,36.8,39.912442922,8.446929842,4661,autumn
chic,10/6/1999,110,52,41.8,24.745319634,17.82529778,4662,autumn
chic,10/7/1999,115,59,42.4,29.717922374,13.73910933,4663,autumn
chic,10/8/1999,107,61,54.1,62.750799086,13.53299551,4664,autumn
chic,10/9/1999,124,59,57.6,50.753863457,4.535930006,4665,autumn
chic,10/10/1999,108,66,58,23.676826484,22.02754809,4666,autumn
chic,10/11/1999,97,55,46.1,28.641210045,14.50368633,4667,autumn
chic,10/12/1999,105,62,47.2,81.649429223,19.51930118,4668,autumn
chic,10/13/1999,113,56,44,27.687785388,13.7177289,4669,autumn
chic,10/14/1999,103,48,34.8,31.73436073,10.07176479,4670,autumn
chic,10/15/1999,98,64,46.3,47.285639571,23.24934226,4671,autumn
chic,10/16/1999,100,58,54.2,53.391894977,21.46195338,4672,autumn
chic,10/17/1999,98,45,33.8,1.364497713,13.89697418,4673,autumn
chic,10/18/1999,97,44,34.4,20.380936073,4.391250812,4674,autumn
chic,10/19/1999,106,50,33.5,47.413812785,8.292623786,4675,autumn
chic,10/20/1999,90,44,30.7,30.391894977,6.106025343,4676,autumn
chic,10/21/1999,103,52,36.3,39.381743987,9.527823559,4677,autumn
chic,10/22/1999,108,51,26.6,22.504223743,18.53954048,4678,autumn
chic,10/23/1999,101,43,25.7,6.468607303,19.39470696,4679,autumn
chic,10/24/1999,134,40,22.1,5.424771693,13.15207141,4680,autumn
chic,10/25/1999,111,50,28.1,59.443949771,12.16630831,4681,autumn
chic,10/26/1999,113,53,29.4,51.498744292,10.99278769,4682,autumn
chic,10/27/1999,119,48,37,41.5136457775,9.042983723,4683,autumn
chic,10/28/1999,103,64,43.3,83.282305936,13.73504942,4684,autumn
chic,10/29/1999,127,62,47,93.150799086,25.02849178,4685,autumn
chic,10/30/1999,108,66,50.7,88.172716895,36.84166409,4686,autumn
chic,10/31/1999,106,58,49.3,42.1891552508,14.89623709,4687,autumn
chic,11/1/1999,106,59,46.9,59.142579908,15.20789743,4688,autumn
chic,11/2/1999,106,42,22.6,21.792794893,19.02615177,4689,autumn
chic,11/3/1999,108,37,17.7,26.243949771,15.57670522,4690,autumn
chic,11/4/1999,100,46,24.2,120.232990867,12.91747821,4691,autumn
chic,11/5/1999,123,55,34.3,51.127306323,14.50474618,4692,autumn
chic,11/6/1999,114,45,20.3,30.051598174,14.70268839,4693,autumn
chic,11/7/1999,102,44,32.3,41.9803652971,20.23691168,4694,autumn
chic,11/8/1999,97,55,41,46.494152639,10.03590825,4695,autumn
chic,11/9/1999,145,67,48.5,55.783105023,23.37744177,4696,autumn
chic,11/10/1999,99,58,46.7,50.914611872,24.53162977,4697,autumn
chic,11/11/1999,115,44,38,14.757443306,21.40969883,4698,autumn
chic,11/12/1999,115,47,41.2,67.672831051,7.466576382,4699,autumn
chic,11/13/1999,109,54,43.8,82.672831051,15.47228373,4700,autumn
chic,11/14/1999,101,45,30.5,24.647160085,22.98259973,4701,autumn
chic,11/15/1999,130,41,26.3,14.798858447,9.997374579,4702,autumn
chic,11/16/1999,100,38,29.3,12.765981737,17.23500991,4703,autumn
chic,11/17/1999,122,40,25,27.858255939,11.74941298,4704,autumn
chic,11/18/1999,113,58,36.2,85.864383562,18.05852569,4705,autumn
chic,11/19/1999,118,49,37.7,75.006849315,16.21544273,4706,autumn
chic,11/20/1999,119,39,35.2,38.4806175806,4.947941986,4707,autumn
chic,11/21/1999,131,42,42,46.094520548,5.338232582,4708,autumn
chic,11/22/1999,101,54,46,52.957534247,9.170792264,4709,autumn
chic,11/23/1999,116,52,50,33.05813985,11.31733225,4710,autumn
chic,11/24/1999,93,40,30.7,14.251484013,10.06665499,4711,autumn
chic,11/25/1999,99,36,27.8,25.158333333,9.685306187,4712,autumn
chic,11/26/1999,131,37,32.2,30.1752786,10.54697451,4713,autumn
chic,11/27/1999,131,41,30.1,10.174771693,10.17153136,4714,autumn
chic,11/28/1999,123,34,25,6.289840183,10.61253134,4715,autumn
chic,11/29/1999,123,32,19.9,12.231323038,10.90783955,4716,autumn
chic,11/30/1999,100,30,15.3,20.282990863,8.230377906,4717,autumn
chic,12/1/1999,112,36,20.8,46.225456621,8.773448562,4718,autumn
chic,12/2/1999,116,50,32.9,32.784150523,10.41324636,4719,autumn
chic,12/3/1999,107,53,48,58.077511415,12.59924443,4720,autumn
chic,12/4/1999,129,49,48.5,50.14326484,6.400569345,4721,autumn
chic,12/5/1999,122,39,34.3,NA,13.90386275,4722,autumn
chic,12/6/1999,122,29,22.6,11.25684932,10.38755952,4723,autumn
chic,12/7/1999,113,33,29.1,30.221232877,7.705739065,4724,autumn
chic,12/8/1999,122,38,33.5,30.068324355,6.523389934,4725,autumn
chic,12/9/1999,127,43,38.6,56.045890411,8.431723598,4726,autumn
chic,12/10/1999,120,31,23.4,12.96917808,10.92264781,4727,autumn
chic,12/11/1999,124,31,25,21.794615354,8.320938703,4728,autumn
chic,12/12/1999,127,35,30.6,14.73390411,5.447432819,4729,autumn
chic,12/13/1999,127,35,31.2,38.7558219178,11.13118213,4730,autumn
chic,12/14/1999,129,38,34.2,16.26387605,15.03473246,4731,autumn
chic,12/15/1999,122,36,33.9,17.59965753,5.677684349,4732,autumn
chic,12/16/1999,132,27,20.3,9.59417808,7.291623804,4733,autumn
chic,12/17/1999,135,23,17.9,9.728676186,13.00435145,4734,autumn
chic,12/18/1999,112,19,14.6,21.62431507,10.55951288,4735,autumn
chic,12/19/1999,114,32,29.1,30.673630137,7.753863732,4736,autumn
chic,12/20/1999,142,21,11,23.11469488,16.03593849,4737,autumn
chic,12/21/1999,124,8,-1.6,20.73390411,11.03988563,4738,autumn
chic,12/22/1999,127,13,5.8,22.91746575,7.549291128,4739,autumn
chic,12/23/1999,121,10,3.8,35.791341614,9.43534175,4740,autumn
chic,12/24/1999,123,14,4.7,27.716324201,11.42243909,4741,autumn
chic,12/25/1999,140,19,14,42.7546803656,10.56227728,4742,autumn
chic,12/26/1999,150,28,14.3,25.434638556,24.35506668,4743,autumn
chic,12/27/1999,153,19,11.6,20.888926937,15.30820957,4744,autumn
chic,12/28/1999,164,21,16.4,12.984817347,11.37063254,4745,autumn
chic,12/29/1999,123,36,30.2,22.01615912,7.359955525,4746,autumn
chic,12/30/1999,131,34,28.9,5.930371903,12.75853931,4747,autumn
chic,12/31/1999,127,34,25.9,22.913858195,8.920877662,4748,autumn
chic,1/1/2000,160,42,32.2,31.377599796,8.655287013,4749,winter
chic,1/2/2000,147,48,42.3,43.983333333,19.0010659,4750,winter
chic,1/3/2000,160,35,33.7,5.003040853,13.34084349,4751,winter
chic,1/4/2000,131,28,22.2,10.00198766,15.28810587,4752,winter
chic,1/5/2000,126,20,16.6,21.96162465,8.162988886,4753,winter
chic,1/6/2000,127,34,25.3,32.9420168067,7.430181643,4754,winter
chic,1/7/2000,139,25,13.3,27.25266458,10.83822717,4755,winter
chic,1/8/2000,139,37,28.5,25.012044818,9.419924715,4756,winter
chic,1/9/2000,124,39,38.5,25.877591036,6.055678078,4757,winter
chic,1/10/2000,139,42,34.9,8.893057736,11.03392121,4758,winter
chic,1/11/2000,135,33,21.5,8.914285717,14.48743846,4759,winter
chic,1/12/2000,122,31,21.7,12.043137257,16.80751625,4760,winter
chic,1/13/2000,137,25,18.4,20.673468317,12.1769015,4761,winter
chic,1/14/2000,122,20,14.5,30.373669468,7.394820504,4762,winter
chic,1/15/2000,140,34,24.2,42.6313725494,7.443982993,4763,winter
chic,1/16/2000,124,31,19.4,6.73332265,22.85703987,4764,winter
chic,1/17/2000,108,22,12.7,21.72072829,21.89129688,4765,winter
chic,1/18/2000,139,25,20.9,18.77114846,6.874074541,4766,winter
chic,1/19/2000,137,21,15.7,35.538816719,5.750731803,4767,winter
chic,1/20/2000,129,10,2.1,12.81036415,15.36940523,4768,winter
chic,1/21/2000,128,5,-3.2,45.855182073,9.050500215,4769,winter
chic,1/22/2000,119,17,14.5,29.999785169,8.265631388,4770,winter
chic,1/23/2000,125,16,4.3,18.90343137,16.89340132,4771,winter
chic,1/24/2000,123,6,-0.6,33.8726190476,8.840343553,4772,winter
chic,1/25/2000,133,17,8.5,24.398420647,13.17743453,4773,winter
chic,1/26/2000,119,15,5.4,26.726960784,12.15950441,4774,winter
chic,1/27/2000,117,20,11.5,26.645728291,14.70925368,4775,winter
chic,1/28/2000,124,21,14.5,49.724135925,8.974515396,4776,winter
chic,1/29/2000,129,24,19.1,26.855812325,25.95139603,4777,winter
chic,1/30/2000,112,28,23.3,23.892226891,11.19516286,4778,winter
chic,1/31/2000,129,20,14.4,35.1213662044,13.11473378,4779,winter
chic,2/1/2000,110,25,16.5,25.799789916,12.21563269,4780,winter
chic,2/2/2000,113,21,16,38.7941876751,9.548223283,4781,winter
chic,2/3/2000,117,33,26.7,18.841711765,11.69170793,4782,winter
chic,2/4/2000,109,25,19,13.813935573,14.34272805,4783,winter
chic,2/5/2000,127,21,16.5,20.833543413,13.6010116,4784,winter
chic,2/6/2000,113,23,21.6,37.9963403464,9.188339443,4785,winter
chic,2/7/2000,114,26,23.3,15.805532213,17.67217143,4786,winter
chic,2/8/2000,116,22,21.6,43.805532213,13.41659148,4787,winter
chic,2/9/2000,129,41,30.2,36.7691176467,14.03768044,4788,winter
chic,2/10/2000,103,35,32.1,48.78872549,11.67976263,4789,winter
chic,2/11/2000,114,24,13.9,8.802731093,22.12836574,4790,winter
chic,2/12/2000,102,24,14.5,30.678679885,26.07694923,4791,winter
chic,2/13/2000,97,30,26.8,36.7439075627,15.74244588,4792,winter
chic,2/14/2000,116,26,22.5,14.603851543,16.32894503,4793,winter
chic,2/15/2000,123,31,28.1,28.640266106,8.546350216,4794,winter
chic,2/16/2000,91,28,19,19.685084033,19.18855246,4795,winter
chic,2/17/2000,106,27,18.6,35.72710084,18.30194637,4796,winter
chic,2/18/2000,122,30,27.8,22.044127233,26.32658324,4797,winter
chic,2/19/2000,133,29,21.7,7.760714283,23.35381687,4798,winter
chic,2/20/2000,111,27,19.7,19.816736693,24.36073708,4799,winter
chic,2/21/2000,134,35,29.1,48.836344537,12.48984186,4800,winter
chic,2/22/2000,120,49,40.3,55.808333333,10.44545087,4801,winter
chic,2/23/2000,120,59,40.6,85.735504201,27.48161548,4802,winter
chic,2/24/2000,94,49,49.9,24.30490755,17.25156517,4803,winter
chic,2/25/2000,114,55,50.3,59.584243697,17.53819906,4804,winter
chic,2/26/2000,110,56,51.7,35.589845938,26.03142814,4805,winter
chic,2/27/2000,109,45,30.7,NA,24.95315032,4806,winter
chic,2/28/2000,111,43,26.8,24.685084033,13.2874168,4807,winter
chic,2/29/2000,103,54,34.4,42.5926470585,21.0465762,4808,winter
chic,3/1/2000,112,46,32.9,16.710752443,25.69095992,4809,winter
chic,3/2/2000,101,33,23.8,5.533823533,28.68319485,4810,winter
chic,3/3/2000,105,35,24.1,32.626260504,25.00734207,4811,winter
chic,3/4/2000,104,46,30.7,25.785924369,15.32266804,4812,winter
chic,3/5/2000,95,52,36.5,18.836344533,15.22615911,4813,winter
chic,3/6/2000,109,51,32.1,63.990406162,18.65702448,4814,winter
chic,3/7/2000,109,66,49.7,39.4290446838,22.87103998,4815,winter
chic,3/8/2000,130,67,50.9,88.973599439,28.62237693,4816,winter
chic,3/9/2000,87,46,32.7,15.895168063,21.17884728,4817,winter
chic,3/10/2000,111,30,21.9,5.853151263,22.15045297,4818,winter
chic,3/11/2000,119,30,19,0.886764703000001,29.1230401,4819,winter
chic,3/12/2000,99,34,19.3,10.945588233,17.00558487,4820,winter
chic,3/13/2000,109,39,33.4,38.1858939526,8.220951952,4821,winter
chic,3/14/2000,84,45,32.6,41.8783613442,16.05696432,4822,winter
chic,3/15/2000,110,50,41.9,32.760714285,18.33478614,4823,winter
chic,3/16/2000,108,33,22.3,0.752310923000003,37.35177756,4824,winter
chic,3/17/2000,102,32,18.5,6.783123253,35.73795321,4825,winter
chic,3/18/2000,113,34,20.8,14.808333333,22.7387212,4826,winter
chic,3/19/2000,100,39,34.1,30.778912902,15.69855789,4827,winter
chic,3/20/2000,126,49,46.4,12.819537813,15.23763819,4828,winter
chic,3/21/2000,93,47,45.3,41.5954481789,3.117767888,4829,winter
chic,3/22/2000,113,51,44,52.575840336,8.406148615,4830,winter
chic,3/23/2000,99,50,43.7,66.620658263,15.46453962,4831,winter
chic,3/24/2000,99,57,49,39.6738795515,18.91664027,4832,winter
chic,3/25/2000,106,53,32.8,20.707975603,32.47255536,4833,winter
chic,3/26/2000,106,52,31.8,26.769117647,30.7521755,4834,winter
chic,3/27/2000,119,47,31.2,8.015616243,28.53933451,4835,winter
chic,3/28/2000,93,39,31.1,8.004411763,15.30290878,4836,winter
chic,3/29/2000,90,40,29.3,17.953991593,18.09021186,4837,winter
chic,3/30/2000,111,40,31,31.920378151,22.06870592,4838,winter
chic,3/31/2000,97,45,28.1,53.567099432,12.26151237,4839,winter
chic,4/1/2000,98,52,33.9,49.72990196,14.20302896,4840,spring
chic,4/2/2000,98,51,42.5,36.5226190473,21.89346162,4841,spring
chic,4/3/2000,116,52,34.3,29.399369748,16.80925147,4842,spring
chic,4/4/2000,111,38,19.7,8.337745093,22.54098323,4843,spring
chic,4/5/2000,122,44,23.8,68.430182072,21.07321191,4844,spring
